id,name,voltage_kv,action_type,capacity_mva,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-GI-0848,Sidoarjo,150/20,Extension,60.0,2031,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0849,Balongbendo,150,Extension,2.0,2031,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0850,Wonoayu,150/20,New,120.0,2031,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0851,Pacitan,150,Extension,2.0,2032,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0852,Babadan,150/20,Extension,60.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0853,Kasih Jatim,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0854,Balong Panggang,150/20,New,60.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0855,Tanjung Awar- Awar,500,Extension,2.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0856,Grindulu PLTA PS,500,New,4.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0857,Grindulu Switching,500,New,4.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0858,Trenggalek Baru,150/20,New,60.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0859,Simpang,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0860,Undaan,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0861,Tunjungan,150/20,New,60.0,2033,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0862,Bangil New,150/20,Extension,60.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0863,Bungah,150/20,Extension,60.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0864,Driyorejo II / Wringinanom,150/20,Extension,60.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0865,Kraksaan,150/20,Extension,60.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0866,Probolinggo II / Tongas,150/20,New,120.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0867,KIS,150,Extension,2.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0868,Sidoarjo II,150/20,New,120.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0869,Jawa Timur Eksisiting,150,Extension,2.0,2025,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0870,Jawa Timur Eksisiting,150,Extension,2.0,2025,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0871,Jawa Timur Eksisiting,150,Extension,2.0,2025,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0872,PLTS Jawa Timur (Kuota) IVD,150,New,2.0,2025,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0873,Jawa Timur Eksisiting,150,Extension,2.0,2034,Planned,Jawa Timur,jamali,932,
RUPTL-JAMALI-GI-0874,BESS Smoothing Tersebar (1),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0875,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0876,BESS Smoothing Tersebar (2),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0877,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0878,Jawa Timur Eksisting/Baru,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0879,Jawa Timur Eksisiting/Baru,150,Extension,2.0,2027,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0880,PLTS Jawa Timur (Kuota) I,150,New,2.0,2027,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0881,Jawa Timur Eksisting/Baru,150,Extension,2.0,2029,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0882,PLTG Jawa Bali-4,150/20,New,60.0,2029,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0883,Jawa Timur Eksisiting,150,Extension,2.0,2030,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0884,Jawa Timur Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0885,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0886,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0887,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0888,Jawa Timur Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0889,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0890,Jawa Timur Eksisiting,150,Extension,2.0,2034,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0891,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0892,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0893,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0894,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0895,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0896,BESS Smoothing Tersebar (1),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0897,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0898,BESS Smoothing Tersebar (2),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0899,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0900,BESS Smoothing Tersebar (1),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0901,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0902,BESS Smoothing Tersebar (2),150,New,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0903,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0904,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,933,
RUPTL-JAMALI-GI-0905,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0906,Jawa Timur Eksisting/Baru,150,Extension,2.0,2031,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0907,Jawa Timur Eksisting/Baru,150,Extension,2.0,2031,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0908,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0909,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0910,Jawa Timur Eksisting/Baru,150,Extension,2.0,2032,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0911,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0912,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0913,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0914,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0915,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0916,Jawa Timur Eksisting/Baru,150/20,New,60.0,2033,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0917,Jawa Timur Eksisting/Baru,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0918,Jawa Timur Eksisting/Baru,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0919,Jawa Timur Eksisting/Baru,150,Extension,2.0,2033,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0920,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0921,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0922,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0923,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0924,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0925,BESS Smoothing Tersebar (1),150,New,2.0,2034,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0926,Jawa Timur Eksisiting,150,Extension,2.0,2034,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0927,BESS Smoothing Tersebar (2),150,New,2.0,2034,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0928,Jawa Timur Eksisiting,150,Extension,2.0,2034,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0929,Paiton,500/150,Extension,500.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0930,Paiton,150,Extension,,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0931,Jember,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0932,Lumajang,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0933,Tanggul,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0934,Tanggul,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0935,Paiton,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0936,Situbondo,150,Uprate,2.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0937,Driyorejo II / Wringinanom,150/20,New,120.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0938,Gondang Wetan,150/20,Extension,60.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0939,Ngawi,150/20,Extension,60.0,2026,Planned,Jawa Timur,jamali,934,
RUPTL-JAMALI-GI-0940,Pier,150/20,Extension,60.0,2026,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0941,Sukorejo,150/20,New,60.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0942,Sengkaling,150,Extension,2.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0943,Blimbing Baru,150/20,New,180.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0944,Kasih Jatim,150/20,Extension,60.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0945,Menganti,150/20,New,120.0,2029,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0946,Dhanapura,150/20,New,60.0,2030,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0947,Pier II,150/20,New,60.0,2030,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0948,Jawa Timur Eksisiting,150,Extension,2.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0949,PLTS Jawa Timur (Kuota) IVB,150,New,2.0,2027,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0950,Jawa Timur Eksisiting,150,Extension,2.0,2028,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0951,PLTS Jawa Timur (Kuota) IVC,150,New,2.0,2028,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0952,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0953,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0954,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0955,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0956,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0957,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0958,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0959,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0960,BESS Jawa-Bali (Kuota) Tersebar IIID (1),150,New,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0961,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0962,BESS Jawa-Bali (Kuota) Tersebar IIID (2),150,New,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0963,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0964,BESS Jawa-Bali (Kuota) Tersebar IIID (3),150,New,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0965,Jawa Timur Eksisiting,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0966,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0967,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0968,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0969,Jawa Timur Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Timur,jamali,935,
RUPTL-JAMALI-GI-0970,Negara,150,Extension,2.0,2025,Construction,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0971,Kubu,150,Extension,2.0,2025,Construction,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0972,Pemecutan Kelod,150,Extension,2.0,2025,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0973,Pesanggaran,150/20,Extension,60.0,2026,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0974,Antosari / Gilimanuk,150,Extension,,2026,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0975,Pesanggaran III / Bali Turtle,150/20,New,60.0,2027,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0976,Kubu,150,Extension,2.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0977,Pemaron,150,Extension,2.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0978,PLTGU Jawa Bali-3,150/20,New,60.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0979,Tinga - Tinga,150/20,New,60.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0980,Pesanggaran,150,Uprate,6.0,2027,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0981,Gianyar II / Bangli,150,Extension,2.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0982,Gianyar II / Bangli,150/20,New,120.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0983,Sanur,150,Extension,2.0,2027,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0984,PLTGU Jawa-Bali 2,150/20,New,60.0,2027,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0985,Baturiti,150,Extension,2.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0986,PLTP Bedugul,150/20,New,60.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0987,Baturiti,150,Uprate,4.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0988,Payangan,150,Uprate,2.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0989,Pemaron,150,Uprate,2.0,2028,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0990,Kapal II / Tanah Lot,150/20,Extension,60.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0991,Padangsambian,150,Extension,2.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0992,Padangsambian II / Canggu,150/20,New,120.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0993,Pemecutan Kelod II,150/20,New,120.0,2029,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0994,Antosari / Gilimanuk,500/150,New,1000.0,2030,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0995,Antosari (Ekstension),150/20,Extension,60.0,2030,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0996,Kapal,150,Extension,,2030,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0997,New Sanur,150/20,New,60.0,2030,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0998,Payangan,150/20,Extension,60.0,2032,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-0999,Nusa Dua II / Pecatu,150/20,Extension,60.0,2033,Planned,Bali,jamali,948,Tabel B7.13
RUPTL-JAMALI-GI-1000,Padangsambian II / Canggu,150/20,Extension,60.0,2033,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1001,Pesanggaran III / Bali Turtle,150/20,Extension,60.0,2033,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1002,New Sanur,150/20,Extension,60.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1003,Bali Eksisting/Baru,150,Extension,2.0,2026,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1004,PLTS Bali (Kuota) III,150,New,4.0,2026,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1005,Bali Eksisting/Baru,150,Extension,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1006,Bali Eksisting/Baru,150,Extension,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1007,Bali Eksisting/Baru,150,Extension,2.0,2030,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1008,Bali Eksisting/Baru,150,New,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1009,Bali Eksisting/Baru,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1010,Bali Eksisting/Baru,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1011,Bali Eksisting/Baru,150,Extension,2.0,2033,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1012,Bali Eksisting/Baru,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1013,Bali Eksisting,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1014,Bali Eksisting,150,Extension,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1015,Antosari / Gilimanuk,500/150,Extension,1000.0,2031,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1016,Antosari (Ekstension),150,Extension,4.0,2031,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1017,Antosari (Ekstension),150,Extension,,2031,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1018,Padangsambian II / Canggu,150,Extension,6.0,2031,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1019,Pemecutan Kelod II,150,Extension,6.0,2031,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1020,Bali Eksisting/Baru,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1021,BESS Bali (Kuota) Tersebar VII,150,New,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1022,Bali Eksisting/Baru,150,Extension,2.0,,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1023,Bali Eksisting/Baru,150,Extension,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1024,Bali Eksisting/Baru,150,New,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1025,Bali Eksisting/Baru,150,Extension,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1026,Bali Eksisting/Baru,150,New,2.0,2034,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1027,Tinga - Tinga,150,Extension,2.0,2029,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1028,PLTGU Jawa Bali-6,150/20,New,60.0,2029,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1029,Gianyar,150/20,Extension,60.0,2026,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1030,Amlapura,150,Uprate,2.0,2028,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1031,Gianyar,150,Uprate,2.0,2028,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1032,Kubu,150/20,Extension,180.0,2025,Planned,Bali,jamali,949,
RUPTL-JAMALI-GI-1033,BESS Bali (Kuota) III,150,New,2.0,2026,Planned,Bali,jamali,949,
