id,system,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-SMT-0607,Sumatra,150 kV,150.0,150,0.027,way/1314000781,150000,OSM-overpass
TRM-SMT-0608,Sumatra,150 kV,150.0,150,0.028,way/1314000782,150000,OSM-overpass
TRM-SMT-0609,Sumatra,150 kV,150.0,150,56.399,way/1314000783,150000,OSM-overpass
TRM-SMT-0610,Sumatra,150 kV,150.0,150,0.057,way/1314000784,150000,OSM-overpass
TRM-SMT-0611,Sumatra,150 kV,150.0,150,0.057,way/1314000785,150000,OSM-overpass
TRM-SMT-0612,Sumatra,150 kV,150.0,150,0.044,way/1314001749,150000,OSM-overpass
TRM-SMT-0613,Sumatra,150 kV,150.0,150,0.042,way/1314001750,150000,OSM-overpass
TRM-SMT-0614,Sumatra,150 kV,150.0,150,0.041,way/1314001751,150000,OSM-overpass
TRM-SMT-0615,Sumatra,150 kV,150.0,150,0.045,way/1314001752,150000,OSM-overpass
TRM-SMT-0616,Sumatra,150 kV,150.0,150,0.109,way/1314001753,150000,OSM-overpass
TRM-SMT-0617,Sumatra,150 kV,150.0,150,0.108,way/1314001754,150000,OSM-overpass
TRM-SMT-0618,Sumatra,150 kV,150.0,150,0.137,way/1314001755,150000,OSM-overpass
TRM-SMT-0619,Sumatra,150 kV,150.0,150,4.546,way/1314001757,150000,OSM-overpass
TRM-SMT-0620,Sumatra,150 kV,150.0,150,0.071,way/1314001758,150000,OSM-overpass
TRM-SMT-0621,Sumatra,150 kV,150.0,150,0.069,way/1314001759,150000,OSM-overpass
TRM-SMT-0622,Sumatra,150 kV,150.0,150,39.412,way/1314003755,150000,OSM-overpass
TRM-SMT-0623,Sumatra,150 kV,150.0,150,0.104,way/1314072049,150000,OSM-overpass
TRM-SMT-0624,Sumatra,150 kV,150.0,150,0.113,way/1314072050,150000,OSM-overpass
TRM-SMT-0625,Sumatra,150 kV,150.0,150,0.064,way/1314072051,150000,OSM-overpass
TRM-SMT-0626,Sumatra,150 kV,150.0,150,0.063,way/1314072052,150000,OSM-overpass
TRM-SMT-0627,Sumatra,150 kV,150.0,150,2.724,way/1314072053,150000,OSM-overpass
TRM-SMT-0628,Sumatra,150 kV,150.0,150,0.049,way/1314075091,150000,OSM-overpass
TRM-SMT-0629,Sumatra,150 kV,150.0,150,0.05,way/1314075092,150000,OSM-overpass
TRM-SMT-0630,Sumatra,150 kV,150.0,150,74.887,way/1314075095,150000,OSM-overpass
TRM-SMT-0631,Sumatra,150 kV,150.0,150,0.051,way/1314075096,150000,OSM-overpass
TRM-SMT-0632,Sumatra,150 kV,150.0,150,0.085,way/1314075097,150000,OSM-overpass
TRM-SMT-0633,Sumatra,150 kV,150.0,150,0.057,way/1314075098,150000,OSM-overpass
TRM-SMT-0634,Sumatra,150 kV,150.0,150,0.044,way/1314075099,150000,OSM-overpass
TRM-SMT-0635,Sumatra,150 kV,150.0,150,0.042,way/1314075100,150000,OSM-overpass
TRM-SMT-0636,Sumatra,150 kV,150.0,150,17.107,way/1314442982,150000,OSM-overpass
TRM-SMT-0637,Sumatra,150 kV,150.0,150,0.029,way/1314442983,150000,OSM-overpass
TRM-SMT-0638,Sumatra,150 kV,150.0,150,0.03,way/1314442984,150000,OSM-overpass
TRM-SMT-0639,Sumatra,150 kV,150.0,150,0.032,way/1314442985,150000,OSM-overpass
TRM-SMT-0640,Sumatra,150 kV,150.0,150,0.027,way/1314442986,150000,OSM-overpass
TRM-SMT-0641,Batam,150 kV,150.0,150,0.204,way/1315220923,150000,OSM-overpass
TRM-SMT-0642,Batam,150 kV,150.0,150,0.199,way/1315220924,150000,OSM-overpass
TRM-SMT-0643,Batam,150 kV,150.0,150,0.057,way/1315220925,150000,OSM-overpass
TRM-SMT-0644,Batam,150 kV,150.0,150,0.055,way/1315220926,150000,OSM-overpass
TRM-SMT-0645,Batam,150 kV,150.0,150,0.058,way/1315220927,150000,OSM-overpass
TRM-SMT-0646,Batam,150 kV,150.0,150,0.062,way/1315220928,150000,OSM-overpass
TRM-SMT-0647,Batam,150 kV,150.0,150,2.021,way/1315220929,150000,OSM-overpass
TRM-SMT-0648,Batam,150 kV,150.0,150,3.809,way/1315220930,150000,OSM-overpass
TRM-SMT-0649,Batam,150 kV,150.0,150,0.058,way/1315329865,150000,OSM-overpass
TRM-SMT-0650,Batam,150 kV,150.0,150,0.058,way/1315329866,150000,OSM-overpass
TRM-SMT-0651,Batam,150 kV,150.0,150,0.078,way/1315329867,150000,OSM-overpass
TRM-SMT-0652,Batam,150 kV,150.0,150,0.076,way/1315329868,150000,OSM-overpass
TRM-SMT-0653,Batam,150 kV,150.0,150,0.05,way/1315329869,150000,OSM-overpass
TRM-SMT-0654,Batam,150 kV,150.0,150,0.051,way/1315329870,150000,OSM-overpass
TRM-SMT-0655,Batam,150 kV,150.0,150,0.048,way/1315329871,150000,OSM-overpass
TRM-SMT-0656,Batam,150 kV,150.0,150,0.046,way/1315329872,150000,OSM-overpass
TRM-SMT-0657,Batam,150 kV,150.0,150,0.043,way/1315329873,150000,OSM-overpass
TRM-SMT-0658,Batam,150 kV,150.0,150,0.044,way/1315329874,150000,OSM-overpass
TRM-SMT-0659,Batam,150 kV,150.0,150,0.043,way/1315329875,150000,OSM-overpass
TRM-SMT-0660,Batam,150 kV,150.0,150,0.074,way/1315329876,150000,OSM-overpass
TRM-SMT-0661,Batam,150 kV,150.0,150,0.043,way/1315329877,150000,OSM-overpass
TRM-SMT-0662,Batam,150 kV,150.0,150,0.074,way/1315329878,150000,OSM-overpass
TRM-SMT-0663,Batam,150 kV,150.0,150,0.029,way/1315329879,150000,OSM-overpass
TRM-SMT-0664,Batam,150 kV,150.0,150,0.068,way/1315329880,150000,OSM-overpass
TRM-SMT-0665,Batam,150 kV,150.0,150,0.03,way/1315329881,150000,OSM-overpass
TRM-SMT-0666,Batam,150 kV,150.0,150,0.067,way/1315329882,150000,OSM-overpass
TRM-SMT-0667,Batam,150 kV,150.0,150,0.276,way/1315329883,150000,OSM-overpass
TRM-SMT-0668,Batam,150 kV,150.0,150,0.277,way/1315329884,150000,OSM-overpass
TRM-SMT-0669,Batam,150 kV,150.0,150,0.039,way/1315329885,150000,OSM-overpass
TRM-SMT-0670,Batam,150 kV,150.0,150,0.038,way/1315329886,150000,OSM-overpass
TRM-SMT-0671,Batam,150 kV,150.0,150,0.04,way/1315329887,150000,OSM-overpass
TRM-SMT-0672,Batam,150 kV,150.0,150,5.432,way/1315329888,150000,OSM-overpass
TRM-SMT-0673,Batam,150 kV,150.0,150,0.039,way/1315329889,150000,OSM-overpass
TRM-SMT-0674,Batam,150 kV,150.0,150,0.097,way/1315329890,150000,OSM-overpass
TRM-SMT-0675,Batam,150 kV,150.0,150,0.098,way/1315329891,150000,OSM-overpass
TRM-SMT-0676,Batam,150 kV,150.0,150,0.096,way/1315329892,150000,OSM-overpass
TRM-SMT-0677,Batam,150 kV,150.0,150,0.099,way/1315329893,150000,OSM-overpass
TRM-SMT-0678,Batam,150 kV,150.0,150,0.032,way/1315329894,150000,OSM-overpass
TRM-SMT-0679,Batam,150 kV,150.0,150,0.029,way/1315329895,150000,OSM-overpass
TRM-SMT-0680,Batam,150 kV,150.0,150,0.032,way/1315329896,150000,OSM-overpass
TRM-SMT-0681,Batam,150 kV,150.0,150,0.03,way/1315329897,150000,OSM-overpass
TRM-SMT-0682,Sumatra,275 kV,275.0,275,0.067,way/1316786276,275000,OSM-overpass
TRM-SMT-0683,Sumatra,275 kV,275.0,275,0.062,way/1316786277,275000,OSM-overpass
TRM-SMT-0684,Sumatra,275 kV,275.0,275,0.051,way/1316786279,275000,OSM-overpass
TRM-SMT-0685,Sumatra,275 kV,275.0,275,0.062,way/1316786280,275000,OSM-overpass
TRM-SMT-0686,Sumatra,275 kV,275.0,275,39.499,way/1316786281,275000,OSM-overpass
TRM-SMT-0687,Sumatra,275 kV,275.0,275,162.522,way/1316786282,275000,OSM-overpass
TRM-SMT-0688,Sumatra,275 kV,275.0,275,0.071,way/1316786284,275000,OSM-overpass
TRM-SMT-0689,Sumatra,275 kV,275.0,275,0.071,way/1316786285,275000,OSM-overpass
TRM-SMT-0690,Sumatra,275 kV,275.0,275,0.066,way/1316786286,275000,OSM-overpass
TRM-SMT-0691,Sumatra,275 kV,275.0,275,0.062,way/1316786287,275000,OSM-overpass
TRM-SMT-0692,Sumatra,275 kV,275.0,275,119.905,way/1316786288,275000,OSM-overpass
TRM-SMT-0693,Sumatra,275 kV,275.0,275,97.235,way/1316829163,275000,OSM-overpass
TRM-SMT-0694,Sumatra,150 kV,150.0,150,0.118,way/1316876155,150000,OSM-overpass
TRM-SMT-0695,Sumatra,150 kV,150.0,150,0.229,way/1316938140,150000,OSM-overpass
TRM-SMT-0696,Sumatra,150 kV,150.0,150,0.254,way/1316938141,150000,OSM-overpass
TRM-SMT-0697,Sumatra,150 kV,150.0,150,0.049,way/1316938142,150000,OSM-overpass
TRM-SMT-0698,Sumatra,150 kV,150.0,150,0.049,way/1316938143,150000,OSM-overpass
TRM-SMT-0699,Sumatra,275 kV,275.0,275;150,0.166,way/1316938144,275000;150000,OSM-overpass
TRM-SMT-0700,Sumatra,275 kV,275.0,275,0.06,way/1316998026,275000,OSM-overpass
TRM-SMT-0701,Sumatra,275 kV,275.0,275,0.061,way/1316998027,275000,OSM-overpass
TRM-SMT-0702,Sumatra,150 kV,150.0,150,0.061,way/1317412539,150000,OSM-overpass
TRM-SMT-0703,Sumatra,150 kV,150.0,150,0.064,way/1317412540,150000,OSM-overpass
TRM-SMT-0704,Sumatra,150 kV,150.0,150,0.062,way/1317412541,150000,OSM-overpass
TRM-SMT-0705,Sumatra,150 kV,150.0,150,0.065,way/1317412542,150000,OSM-overpass
TRM-SMT-0706,Sumatra,150 kV,150.0,150,0.047,way/1317412554,150000,OSM-overpass
TRM-SMT-0707,Sumatra,150 kV,150.0,150,0.058,way/1317412555,150000,OSM-overpass
TRM-SMT-0708,Sumatra,150 kV,150.0,150,0.038,way/1318149615,150000,OSM-overpass
TRM-SMT-0709,Sumatra,150 kV,150.0,150,0.04,way/1318149616,150000,OSM-overpass
TRM-SMT-0710,Sumatra,150 kV,150.0,150,0.156,way/1318150930,150000,OSM-overpass
TRM-SMT-0711,Sumatra,150 kV,150.0,150,0.173,way/1318150931,150000,OSM-overpass
TRM-SMT-0712,Sumatra,275 kV,275.0,275,0.072,way/1318150932,275000,OSM-overpass
TRM-SMT-0713,Sumatra,275 kV,275.0,275,0.073,way/1318150933,275000,OSM-overpass
TRM-SMT-0714,Sumatra,150 kV,150.0,150,0.034,way/1318150934,150000,OSM-overpass
TRM-SMT-0715,Sumatra,150 kV,150.0,150,0.034,way/1318150935,150000,OSM-overpass
TRM-SMT-0716,Sumatra,150 kV,150.0,150,0.056,way/1318150936,150000,OSM-overpass
TRM-SMT-0717,Sumatra,150 kV,150.0,150,0.057,way/1318150937,150000,OSM-overpass
TRM-SMT-0718,Sumatra,150 kV,150.0,150,0.036,way/1318152693,150000,OSM-overpass
TRM-SMT-0719,Sumatra,150 kV,150.0,150,0.037,way/1318152694,150000,OSM-overpass
TRM-SMT-0720,Sumatra,150 kV,150.0,150,0.036,way/1318153930,150000,OSM-overpass
TRM-SMT-0721,Sumatra,150 kV,150.0,150,0.038,way/1318153931,150000,OSM-overpass
TRM-SMT-0722,Sumatra,275 kV,275.0,275,0.043,way/1318153932,275000,OSM-overpass
TRM-SMT-0723,Sumatra,275 kV,275.0,275,0.044,way/1318153933,275000,OSM-overpass
TRM-SMT-0724,Sumatra,150 kV,150.0,150,0.034,way/1318153934,150000,OSM-overpass
TRM-SMT-0725,Sumatra,150 kV,150.0,150,0.027,way/1318153935,150000,OSM-overpass
TRM-SMT-0726,Sumatra,150 kV,150.0,150,0.026,way/1318153936,150000,OSM-overpass
TRM-SMT-0727,Sumatra,150 kV,150.0,150,0.031,way/1318153937,150000,OSM-overpass
TRM-SMT-0728,Sumatra,150 kV,150.0,150,14.323,way/1318154429,150000,OSM-overpass
TRM-SMT-0729,Sumatra,150 kV,150.0,150,1.968,way/1318154430,150000,OSM-overpass
TRM-SMT-0730,Sumatra,150 kV,150.0,150,0.038,way/1318155153,150000,OSM-overpass
TRM-SMT-0731,Sumatra,150 kV,150.0,150,0.039,way/1318155154,150000,OSM-overpass
TRM-SMT-0732,Sumatra,150 kV,150.0,150,0.101,way/1318157575,150000,OSM-overpass
TRM-SMT-0733,Sumatra,150 kV,150.0,150,0.107,way/1318157576,150000,OSM-overpass
TRM-SMT-0734,Sumatra,150 kV,150.0,150,0.05,way/1318157577,150000,OSM-overpass
TRM-SMT-0735,Sumatra,150 kV,150.0,150,0.051,way/1318157578,150000,OSM-overpass
TRM-SMT-0736,Sumatra,275 kV,275.0,275,0.046,way/1318159437,275000,OSM-overpass
TRM-SMT-0737,Sumatra,275 kV,275.0,275,0.041,way/1318159438,275000,OSM-overpass
TRM-SMT-0738,Sumatra,150 kV,150.0,150,0.042,way/1320128305,150000,OSM-overpass
TRM-SMT-0739,Sumatra,150 kV,150.0,150,38.538,way/1320128306,150000,OSM-overpass
TRM-SMT-0740,Sumatra,150 kV,150.0,150,0.04,way/1411097704,150000,OSM-overpass
TRM-SMT-0741,Sumatra,150 kV,150.0,150,0.054,way/1417240367,150000,OSM-overpass
TRM-SMT-0742,Sumatra,150 kV,150.0,150,0.054,way/1417240368,150000,OSM-overpass
TRM-SMT-0743,Sumatra,150 kV,150.0,150,0.033,way/1417240369,150000,OSM-overpass
TRM-SMT-0744,Sumatra,150 kV,150.0,150,0.034,way/1417240370,150000,OSM-overpass
TRM-SMT-0745,Sumatra,150 kV,150.0,150,0.958,way/1417240371,150000,OSM-overpass
TRM-SMT-0746,Sumatra,150 kV,150.0,150,0.124,way/1425506430,150000,OSM-overpass
TRM-SMT-0747,Sumatra,150 kV,150.0,150,0.169,way/1425506431,150000,OSM-overpass
TRM-SMT-0748,Sumatra,150 kV,150.0,150,0.111,way/1425506432,150000,OSM-overpass
TRM-SMT-0749,Sumatra,150 kV,150.0,150,0.21,way/1431729787,150000,OSM-overpass
TRM-SMT-0750,Sumatra,150 kV,150.0,150,0.039,way/1431729789,150000,OSM-overpass
TRM-SMT-0751,Sumatra,150 kV,150.0,150,0.041,way/1431729790,150000,OSM-overpass
TRM-SMT-0752,Sumatra,275 kV,275.0,275,0.062,way/1454896979,275000,OSM-overpass
TRM-SMT-0753,Sumatra,275 kV,275.0,275,0.065,way/1454896980,275000,OSM-overpass
TRM-SMT-0754,Sumatra,275 kV,275.0,275,0.04,way/1454896981,275000,OSM-overpass
TRM-SMT-0755,Sumatra,275 kV,275.0,275,0.045,way/1454896982,275000,OSM-overpass
TRM-SMT-0756,Sumatra,150 kV,150.0,150,0.039,way/1454896985,150000,OSM-overpass
TRM-SMT-0757,Sumatra,150 kV,150.0,150,0.038,way/1454896986,150000,OSM-overpass
TRM-SMT-0758,Sumatra,150 kV,150.0,150,0.039,way/1454896987,150000,OSM-overpass
TRM-SMT-0759,Sumatra,150 kV,150.0,150,0.039,way/1454896988,150000,OSM-overpass
TRM-SMT-0760,Sumatra,150 kV,150.0,150,0.05,way/1454897764,150000,OSM-overpass
TRM-SMT-0761,Sumatra,150 kV,150.0,150,0.052,way/1454897765,150000,OSM-overpass
TRM-SMT-0762,Sumatra,275 kV,275.0,275,0.059,way/1454897767,275000,OSM-overpass
TRM-SMT-0763,Sumatra,275 kV,275.0,275,0.067,way/1454897768,275000,OSM-overpass
TRM-SMT-0764,Sumatra,275 kV,275.0,275,0.067,way/1454897770,275000,OSM-overpass
TRM-SMT-0765,Sumatra,275 kV,275.0,275,0.072,way/1454897771,275000,OSM-overpass
TRM-SMT-0766,Sumatra,275 kV,275.0,275,0.053,way/1454897772,275000,OSM-overpass
TRM-SMT-0767,Sumatra,275 kV,275.0,275,0.059,way/1454897773,275000,OSM-overpass
TRM-SMT-0768,Sumatra,150 kV,150.0,150,8.587,way/1481014983,150000,OSM-overpass
TRM-SMT-0769,Sumatra,150 kV,150.0,150,0.022,way/1494370046,150000,OSM-overpass
TRM-SMT-0770,Sumatra,150 kV,150.0,150,0.022,way/1494370047,150000,OSM-overpass
TRM-SMT-0771,Sumatra,150 kV,150.0,150,0.022,way/1494370048,150000,OSM-overpass
TRM-SMT-0772,Sumatra,150 kV,150.0,150,58.806,way/1504494251,150000,OSM-overpass
TRM-SMT-0773,Sumatra,150 kV,150.0,150,32.612,way/1504494252,150000,OSM-overpass
TRM-SMT-0774,Sumatra,150 kV,150.0,150,2.366,way/1504822499,150000,OSM-overpass
TRM-SMT-0775,Sumatra,150 kV,150.0,150,0.925,way/1504822786,150000,OSM-overpass
TRM-SMT-0776,Sumatra,150 kV,150.0,150,1.73,way/1504822966,150000,OSM-overpass
TRM-SMT-0777,Sumatra,150 kV,150.0,150,1.835,way/1504823449,150000,OSM-overpass
TRM-SMT-0778,Sumatra,150 kV,150.0,150,12.662,way/1504824063,150000,OSM-overpass
TRM-SMT-0779,Sumatra,150 kV,150.0,150,0.45,way/1504824064,150000,OSM-overpass
TRM-SMT-0780,Sumatra,150 kV,150.0,150,9.944,way/1504827128,150000,OSM-overpass
TRM-SMT-0781,Sumatra,150 kV,150.0,150,0.065,way/1504830014,150000,OSM-overpass
TRM-SMT-0782,Sumatra,150 kV,150.0,150,0.014,way/1504837763,150000,OSM-overpass
TRM-SMT-0783,Sumatra,275 kV,275.0,275,0.076,way/1504837764,275000,OSM-overpass
TRM-SMT-0784,Sumatra,150 kV,150.0,150,9.705,way/1504838512,150000,OSM-overpass
TRM-SMT-0785,Sumatra,500 kV,500.0,500,0.098,way/1504852035,500000,OSM-overpass
TRM-SMT-0786,Sumatra,150 kV,150.0,150,4.099,way/1504872522,150000,OSM-overpass
TRM-SMT-0787,Sumatra,150 kV,150.0,150,6.492,way/1504878056,150000,OSM-overpass
TRM-SMT-0788,Sumatra,275 kV,275.0,275,0.065,way/1504900664,275000,OSM-overpass
TRM-SMT-0789,Sumatra,150 kV,150.0,150,0.219,way/1504900665,150000,OSM-overpass
TRM-SMT-0790,Sumatra,150 kV,150.0,150,0.065,way/1504900666,150000,OSM-overpass
TRM-SMT-0791,Sumatra,275 kV,275.0,275,0.099,way/1504900667,275000,OSM-overpass
TRM-SMT-0792,Sumatra,275 kV,275.0,275,0.146,way/1504908337,275000,OSM-overpass
TRM-SMT-0793,Sumatra,150 kV,150.0,150,0.105,way/1504908338,150000,OSM-overpass
TRM-SMT-0794,Sumatra,150 kV,150.0,150,6.091,way/1504936609,150000,OSM-overpass
