id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-T-0126,Sukatani New — Tx. Bekasi Power,Sukatani New,Tx. Bekasi Power,150,New,2,SUTT,11.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0127,Tx. Bekasi Power — Bekasi Power,Tx. Bekasi Power,Bekasi Power,150,New,2,SKTT,1.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0128,Cibadak Baru II / Lido — Inc. (Cibadak Baru - Ciawi),Cibadak Baru II / Lido,Inc. (Cibadak Baru - Ciawi),150,New,4,SUTT,20.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0129,Gandamekar II / Cibuntu — Inc. (Tambun - Gandamekar),Gandamekar II / Cibuntu,Inc. (Tambun - Gandamekar),150,New,4,SUTT,10.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0130,HLI — Heksa / AUA / AMI / Taman Mekar,HLI,Heksa / AUA / AMI / Taman Mekar,150,New,1,SKTT,1.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0131,HLI — Tamansari / KNIC,HLI,Tamansari / KNIC,150,New,1,SKTT,3.8,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0132,Sukatani New — Jababeka II / Pamahan,Sukatani New,Jababeka II / Pamahan,150,New,2,SUTT,11.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0133,Jababeka II / Pamahan — Jababeka,Jababeka II / Pamahan,Jababeka,150,New,2,SUTT,9.2,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0134,Bandung Selatan — Tx. Wayang Windu,Bandung Selatan,Tx. Wayang Windu,150,New,2,SUTT,64.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0135,Tx. Wayang Windu — Kamojang,Tx. Wayang Windu,Kamojang,150,New,2,SUTT,60.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0136,Tamansari / KNIC — KIIC II / Margakaya,Tamansari / KNIC,KIIC II / Margakaya,150,New,2,SUTT,10.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0137,Cikarang — KTT Gunung Raja Paksi,Cikarang,KTT Gunung Raja Paksi,150,New,1,SKTT,0.5,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0138,Rancaekek — Sunyaragi,Rancaekek,Sunyaragi,150,New,2,SUTT,166.0,2026,Construction,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0139,Salak Baru — Ciawi Baru,Salak Baru,Ciawi Baru,150,New,2,SUTT,100.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0140,Bogor Baru — Katulampa,Bogor Baru,Katulampa,150,,2,SUTT,5.0,2026,Planned,Jawa Barat,jamali,855,
RUPTL-JAMALI-T-0141,Bogor X — Inc. (Bunar Baru - Kracak Baru),Bogor X,Inc. (Bunar Baru - Kracak Baru),150,New,4,SUTT,8.0,2031,Planned,Jawa Barat,jamali,871,Tabel B3.15
RUPTL-JAMALI-T-0142,Bogor X — Inc. (Cilegon - Citereup),Bogor X,Inc. (Cilegon - Citereup),500,New,4,SUTET,120.0,2031,Planned,Jawa Barat,jamali,871,Tabel B3.15
RUPTL-JAMALI-T-0143,Bogor X — Inc. (Depok - Cikalong),Bogor X,Inc. (Depok - Cikalong),500,New,4,SUTET,6.0,2031,Planned,Jawa Barat,jamali,871,Tabel B3.15
RUPTL-JAMALI-T-0144,Citereup — Cibinong,Citereup,Cibinong,500,New,1,SUTET,6.0,2031,Planned,Jawa Barat,jamali,871,Tabel B3.15
RUPTL-JAMALI-T-0145,Medari — Inc. (Sanggrahan - Kentungan),Medari,Inc. (Sanggrahan - Kentungan),150,New,2,SUTT,1.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0146,Beringin — Jelok,Beringin,Jelok,150,,2,SUTT,16.0,2025,Construction,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0147,Weleri — Kaliwungu,Weleri,Kaliwungu,150,,2,SUTT,439.0,2025,Construction,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0148,KIT Batang — Inc. (Batang New - Weleri),KIT Batang,Inc. (Batang New - Weleri),150,New,2,SUTT,11.0,2025,Construction,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0149,KEK Kendal — Inc. (Weleri - Kaliwungu),KEK Kendal,Inc. (Weleri - Kaliwungu),150,New,4,SUTT,36.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0150,Kudus II / Nalumsari — Inc. (Kudus - Jepara),Kudus II / Nalumsari,Inc. (Kudus - Jepara),150,New,4,SUTT,1.0,2025,Construction,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0151,KIT Batang — Inc. (Batang New - Weleri),KIT Batang,Inc. (Batang New - Weleri),150,New,2,SUTT,11.0,2025,Construction,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0152,Pati II / Trangkil — Pati,Pati II / Trangkil,Pati,150,New,2,SUTT,30.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0153,Rawalo / Kesugihan — Inc. (PLTU Adipala - PLTU Cilacap),Rawalo / Kesugihan,Inc. (PLTU Adipala - PLTU Cilacap),500,New,2,SUTET,28.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0154,PLTS Jawa Tengah (Kuota) II — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) II,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,7.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0155,PLTS Jawa Tengah (Kuota) IV — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) IV,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0156,Pedan — Ampel / Tuntang,Pedan,Ampel / Tuntang,500,New,1,SUTET,56.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0157,Ungaran — Ampel / Tuntang,Ungaran,Ampel / Tuntang,500,New,1,SUTET,220.0,2025,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0158,Banyudono — Jajar,Banyudono,Jajar,150,,2,SUTT,14.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0159,Purwodadi — Kedungombo,Purwodadi,Kedungombo,150,,2,SUTT,420.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0160,Gondangrejo — Jajar,Gondangrejo,Jajar,150,,2,SUTT,189.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0161,BSB (Bukit Semarang Baru) — Tx. (Ungaran - Weleri,BSB (Bukit Semarang Baru),Tx. (Ungaran - Weleri,150,New,4,SUTT,16.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0162,Pudak Payung — Pandean Lamper,Pudak Payung,Pandean Lamper,150,,2,SUTT,279.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0163,Ungaran — Pudak Payung,Ungaran,Pudak Payung,150,,2,SUTT,28.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0164,Kedungombo — Sragen,Kedungombo,Sragen,150,New,2,SUTT,59.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0165,Lomanis — Inc. (Semen Nusantara - Kesugihan / Rawalo),Lomanis,Inc. (Semen Nusantara - Kesugihan / Rawalo),150,New,2,SUTT,2.0,2026,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0166,Jelok — Sanggrahan,Jelok,Sanggrahan,150,,2,SUTT,860.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0167,Kalibakal — Bumiayu,Kalibakal,Bumiayu,150,,2,SUTT,70.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0168,Purwodadi — Blora,Purwodadi,Blora,150,New,2,SUTT,1200.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0169,Pedan — Solo Baru,Pedan,Solo Baru,150,New,2,SUTT,31.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0170,Batang New — Comal,Batang New,Comal,150,New,2,SUTT,60.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0171,Batang New — KIT Batang,Batang New,KIT Batang,150,New,2,SUTT,40.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0172,PLTU Cilacap — Tx. Rawalo / Kesugihan,PLTU Cilacap,Tx. Rawalo / Kesugihan,500,New,2,SUTET,7.0,2027,Planned,Jawa Tengah,jamali,885,Tabel B4.11
RUPTL-JAMALI-T-0173,Kesugihan / Rawalo — Lomanis,Kesugihan / Rawalo,Lomanis,150,,2,SUTT,54.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0174,Dieng — Batang New,Dieng,Batang New,150,New,2,SUTT,710.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0175,Garung — Inc. (Dieng - Wonosobo),Garung,Inc. (Dieng - Wonosobo),150,New,2,SUTT,2.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0176,Garung — Wonosobo,Garung,Wonosobo,150,,2,SUTT,11.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0177,Rawalo — Inc. (Cilacap- Kalibakal),Rawalo,Inc. (Cilacap- Kalibakal),150,New,2,SUTT,40.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0178,Bumiayu — Balapulang,Bumiayu,Balapulang,150,,2,SUTT,440.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0179,Palur — Gondangrejo,Palur,Gondangrejo,150,,2,SUTT,12.0,2027,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0180,Sanggrahan — Medari,Sanggrahan,Medari,150,,2,SUTT,56.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0181,Kesugihan — Purworejo,Kesugihan,Purworejo,150,New,2,SUTT,1900.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0182,Masaran — Sragen,Masaran,Sragen,150,,2,SUTT,123.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0183,Tambak Lorok III — Pandean Lamper,Tambak Lorok III,Pandean Lamper,150,,2,SUTT,126.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0184,Tambak Lorok III — Ungaran,Tambak Lorok III,Ungaran,150,,2,SUTT,58.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0185,Weleri — Inc. (Batang - Ungaran),Weleri,Inc. (Batang - Ungaran),500,New,4,SUTT,4.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0186,Batang — Kaliwungu,Batang,Kaliwungu,150,New,2,SUTT,109.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0187,KTT Seafer Kendal — KEK Kendal,KTT Seafer Kendal,KEK Kendal,150,New,2,SUTT,20.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0188,Weleri II — KTT Seafer Kendal,Weleri II,KTT Seafer Kendal,150,New,2,SUTT,382.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0189,Pandean Lamper — Simpang Lima,Pandean Lamper,Simpang Lima,150,New,2,SKTT,84.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0190,Simpang Lima — Kalisari,Simpang Lima,Kalisari,150,New,2,SKTT,5.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0191,Lomanis — Semen Nusantara,Lomanis,Semen Nusantara,150,,2,SUTT,9.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0192,Purwodadi — Inc. (Tanjung Jati - Pemalang),Purwodadi,Inc. (Tanjung Jati - Pemalang),500,New,4,SUTET,14.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0193,Purwodadi — Inc. (Unagaran - Krian|Ngimbang),Purwodadi,Inc. (Unagaran - Krian|Ngimbang),500,New,4,SUTET,12.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0194,Purwodadi — Sayung,Purwodadi,Sayung,150,New,2,SUTT,92.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0195,Balapulang — Kebasen,Balapulang,Kebasen,150,,2,SUTT,42.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0196,Wates — Bantul,Wates,Bantul,150,,2,SUTT,20.0,2028,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0197,Medari — Kentungan,Medari,Kentungan,150,,2,SUTT,22.0,2029,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0198,Palur II / Karanganyar — Inc. (Masaran - Palur),Palur II / Karanganyar,Inc. (Masaran - Palur),150,New,2,SUTT,2.0,2029,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0199,Purbalingga II / Belik — Balapulang,Purbalingga II / Belik,Balapulang,150,New,2,SUTT,50.0,2029,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0200,Purworejo — Wates,Purworejo,Wates,150,,2,SUTT,20.0,2029,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0201,Ungaran — Jelok,Ungaran,Jelok,150,,2,SUTT,400.0,2030,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0202,PLTP Baturaden / Slamet — Bumiayu,PLTP Baturaden / Slamet,Bumiayu,150,New,2,SUTT,20.0,2031,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0203,Sanggrahan II / Rajeg — Inc. (Sanggrahan - Medari),Sanggrahan II / Rajeg,Inc. (Sanggrahan - Medari),150,New,4,SUTT,20.0,2031,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0204,Tambak Lorok II / Gajah — Inc. (Sayung - Kudus),Tambak Lorok II / Gajah,Inc. (Sayung - Kudus),150,New,4,SUTT,40.0,2031,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0205,PLTP Ungaran — Bawen,PLTP Ungaran,Bawen,150,New,2,SUTT,60.0,2031,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0206,Matenggeng PLTA PS — Inc. (Tasikmalaya - Kesugihan / Rawalo),Matenggeng PLTA PS,Inc. (Tasikmalaya - Kesugihan / Rawalo),500,New,4,SUTET,57.0,2032,Planned,Jawa Tengah,jamali,886,
RUPTL-JAMALI-T-0207,Switching Kendal — Inc. (Ungaran - Mandirancan),Switching Kendal,Inc. (Ungaran - Mandirancan),500,New,4,SUTET,120.0,2032,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0208,Tambak Lorok — Switching Kendal,Tambak Lorok,Switching Kendal,500,New,2,SUTET,60.0,2032,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0209,Tanjung Jati — Rembang,Tanjung Jati,Rembang,500,New,2,SUTET,340.0,2033,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0210,Pekalongan III / Kajen — Pekalongan II / Comal,Pekalongan III / Kajen,Pekalongan II / Comal,150,New,2,SUTT,40.0,2033,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0211,Purwodadi II / Wirosari — Purwodadi,Purwodadi II / Wirosari,Purwodadi,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0212,PLTS Jawa Bali Tersebar IX — Jawa Tengah Eksisting / Baru,PLTS Jawa Bali Tersebar IX,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0213,PLTS+BESS Jawa Tengah (Kuota) IIIC — Jawa Tengah Eksisting / Baru,PLTS+BESS Jawa Tengah (Kuota) IIIC,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2030,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0214,PLTS Jawa Tengah (Kuota) IIIB — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) IIIB,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,116.0,2027,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0215,PLTB Jawa- Bali (Kuota) Tersebar II — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar II,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2032,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0216,PLTP Dieng (FTP2) — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2028,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0217,PLTS Jawa Tengah (Kuota) IIIA — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) IIIA,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,14.0,2028,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0218,PLTS+BESS Jawa Tengah (Kuota) I — Jawa Tengah Eksisting / Baru,PLTS+BESS Jawa Tengah (Kuota) I,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,14.0,2031,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0219,PLTB Jawa- Bali (Kuota) Tersebar I — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar I,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2031,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0220,PLTB Jawa- Bali (Kuota) Tersebar III — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar III,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2032,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0221,BESS Smoothing Tersebar (1) — Jawa Tengah Eksisting / Baru,BESS Smoothing Tersebar (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0222,BESS Smoothing Tersebar (2) — Jawa Tengah Eksisting / Baru,BESS Smoothing Tersebar (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0223,PLTP Dieng (FTP2) — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2030,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0224,PLTP Dieng (FTP2) — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2030,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0225,PLTS Jawa Tengah (Kuota) V — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) V,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2031,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0226,PLTSa Jawa- Bali (Kuota) Tersebar 1 — Jawa Tengah Eksisting / Baru,PLTSa Jawa- Bali (Kuota) Tersebar 1,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,2030,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0227,BESS Jawa- Bali (Kuota) Tersebar I (1) — Jawa Tengah Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar I (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0228,BESS Jawa- Bali (Kuota) Tersebar I (2) — Jawa Tengah Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar I (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0229,PLTB Jawa- Bali (Kuota) Tersebar IV — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IV,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0230,PLTP Baturaden (FTP2) — Jawa Tengah Eksisting / Baru,PLTP Baturaden (FTP2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2031,Planned,Jawa Tengah,jamali,887,
RUPTL-JAMALI-T-0231,PLTS Jawa- Bali (Kuota) Tersebar X (1) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0232,PLTS Jawa- Bali (Kuota) Tersebar X (2) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0233,PLTS Jawa- Bali (Kuota) Tersebar X(3) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X(3),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0234,PLTS Jawa- Bali (Kuota) Tersebar X (4) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (4),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0235,PLTS Jawa- Bali (Kuota) Tersebar X (5) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (5),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0236,PLTS Jawa- Bali (Kuota) Tersebar X(6) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X(6),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0237,PLTS Jawa- Bali (Kuota) Tersebar X (7) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (7),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0238,PLTS Jawa- Bali (Kuota) Tersebar X (8) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar X (8),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0239,PLTB Jawa- Bali (Kuota) Tersebar V — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar V,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0240,PLTB Jawa- Bali (Kuota) Tersebar VI — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar VI,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0241,PLTB Jawa- Bali (Kuota) Tersebar VII — Jawa Tengah Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar VII,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0242,PLTP Baturaden (FTP2) — Jawa Tengah Eksisting / Baru,PLTP Baturaden (FTP2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2032,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0243,PLTP Jawa- Bali (Kuota) Tersebar (1) — Inc. (Jawa Tengah Eksisting / Baru A - Jawa Tengah Eksisting / Baru B),PLTP Jawa- Bali (Kuota) Tersebar (1),Inc. (Jawa Tengah Eksisting / Baru A - Jawa Tengah Eksisting / Baru B),150,New,4,SUTT,64.0,2032,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0244,PLTS Jawa- Bali (Kuota) Tersebar XI (1) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0245,PLTS Jawa- Bali (Kuota) Tersebar XI (2) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0246,PLTS Jawa- Bali (Kuota) Tersebar XI (3) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (3),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0247,PLTS Jawa- Bali (Kuota) Tersebar XI (4) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (4),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0248,PLTS Jawa- Bali (Kuota) Tersebar XI (5) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (5),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0249,PLTS Jawa- Bali (Kuota) Tersebar XI (6) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (6),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0250,PLTS Jawa- Bali (Kuota) Tersebar XI (7) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (7),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
RUPTL-JAMALI-T-0251,PLTS Jawa- Bali (Kuota) Tersebar XI (8) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI (8),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,888,
