id,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-JMB-1655,150 kV,150.0,150,0.063,way/1191438606,150000,OSM-overpass
TRM-JMB-1656,150 kV,150.0,150,0.069,way/1191438607,150000,OSM-overpass
TRM-JMB-1657,150 kV,150.0,150,6.164,way/1191438608,150000,OSM-overpass
TRM-JMB-1658,150 kV,150.0,150,0.073,way/1191438609,150000,OSM-overpass
TRM-JMB-1659,150 kV,150.0,150,0.072,way/1191438610,150000,OSM-overpass
TRM-JMB-1660,150 kV,150.0,150,3.438,way/1191438611,150000,OSM-overpass
TRM-JMB-1661,150 kV,150.0,150,0.035,way/1191438612,150000,OSM-overpass
TRM-JMB-1662,150 kV,150.0,150,0.035,way/1191438613,150000,OSM-overpass
TRM-JMB-1663,150 kV,150.0,150,0.032,way/1191438614,150000,OSM-overpass
TRM-JMB-1664,150 kV,150.0,150,0.031,way/1191438615,150000,OSM-overpass
TRM-JMB-1665,150 kV,150.0,150,0.02,way/1191438616,150000,OSM-overpass
TRM-JMB-1666,150 kV,150.0,150,0.019,way/1191438617,150000,OSM-overpass
TRM-JMB-1667,150 kV,150.0,150,0.03,way/1191438618,150000,OSM-overpass
TRM-JMB-1668,150 kV,150.0,150,0.032,way/1191438619,150000,OSM-overpass
TRM-JMB-1669,150 kV,150.0,150,0.233,way/1191438620,150000,OSM-overpass
TRM-JMB-1670,150 kV,150.0,150,0.034,way/1191438621,150000,OSM-overpass
TRM-JMB-1671,150 kV,150.0,150,0.039,way/1191438622,150000,OSM-overpass
TRM-JMB-1672,150 kV,150.0,150,0.034,way/1191438623,150000,OSM-overpass
TRM-JMB-1673,150 kV,150.0,150,0.04,way/1191438624,150000,OSM-overpass
TRM-JMB-1674,150 kV,150.0,150,0.032,way/1191594731,150000,OSM-overpass
TRM-JMB-1675,150 kV,150.0,150,0.022,way/1191594732,150000,OSM-overpass
TRM-JMB-1676,150 kV,150.0,150,0.097,way/1191594733,150000,OSM-overpass
TRM-JMB-1677,150 kV,150.0,150,0.099,way/1191594734,150000,OSM-overpass
TRM-JMB-1678,150 kV,150.0,150,0.079,way/1191594735,150000,OSM-overpass
TRM-JMB-1679,150 kV,150.0,150,0.074,way/1191594736,150000,OSM-overpass
TRM-JMB-1680,150 kV,150.0,150,0.07,way/1191594737,150000,OSM-overpass
TRM-JMB-1681,150 kV,150.0,150,0.069,way/1191594738,150000,OSM-overpass
TRM-JMB-1682,150 kV,150.0,150,0.095,way/1191594739,150000,OSM-overpass
TRM-JMB-1683,150 kV,150.0,150,0.096,way/1191594740,150000,OSM-overpass
TRM-JMB-1684,150 kV,150.0,150,0.069,way/1191594741,150000,OSM-overpass
TRM-JMB-1685,150 kV,150.0,150,0.075,way/1191594742,150000,OSM-overpass
TRM-JMB-1686,150 kV,150.0,150,0.075,way/1191594743,150000,OSM-overpass
TRM-JMB-1687,150 kV,150.0,150,0.071,way/1191594744,150000,OSM-overpass
TRM-JMB-1688,150 kV,150.0,150,0.076,way/1191594745,150000,OSM-overpass
TRM-JMB-1689,150 kV,150.0,150,0.081,way/1191594746,150000,OSM-overpass
TRM-JMB-1690,150 kV,150.0,150,0.08,way/1191594748,150000,OSM-overpass
TRM-JMB-1691,150 kV,150.0,150,0.077,way/1191594749,150000,OSM-overpass
TRM-JMB-1692,150 kV,150.0,150,0.084,way/1191594750,150000,OSM-overpass
TRM-JMB-1693,150 kV,150.0,150,0.09,way/1191594751,150000,OSM-overpass
TRM-JMB-1694,150 kV,150.0,150,0.04,way/1191594752,150000,OSM-overpass
TRM-JMB-1695,150 kV,150.0,150,0.034,way/1191594753,150000,OSM-overpass
TRM-JMB-1696,150 kV,150.0,150,0.088,way/1191594754,150000,OSM-overpass
TRM-JMB-1697,150 kV,150.0,150,0.143,way/1191594755,150000,OSM-overpass
TRM-JMB-1698,150 kV,150.0,150,0.091,way/1191594756,150000,OSM-overpass
TRM-JMB-1699,150 kV,150.0,150,0.139,way/1191594757,150000,OSM-overpass
TRM-JMB-1700,150 kV,150.0,150,0.033,way/1191594758,150000,OSM-overpass
TRM-JMB-1701,150 kV,150.0,150,0.028,way/1191594759,150000,OSM-overpass
TRM-JMB-1702,150 kV,150.0,150,0.021,way/1192471714,150000,OSM-overpass
TRM-JMB-1703,150 kV,150.0,150,0.023,way/1192471715,150000,OSM-overpass
TRM-JMB-1704,150 kV,150.0,150,36.539,way/1192471716,150000,OSM-overpass
TRM-JMB-1705,70 kV,70.0,70,0.106,way/1192471717,70000,OSM-overpass
TRM-JMB-1706,70 kV,70.0,70,0.107,way/1192471718,70000,OSM-overpass
TRM-JMB-1707,70 kV,70.0,70,0.072,way/1192471719,70000,OSM-overpass
TRM-JMB-1708,70 kV,70.0,70,0.076,way/1192471720,70000,OSM-overpass
TRM-JMB-1709,70 kV,70.0,70,27.431,way/1192471722,70000,OSM-overpass
TRM-JMB-1710,150 kV,150.0,150,0.044,way/1192474364,150000,OSM-overpass
TRM-JMB-1711,150 kV,150.0,150,0.051,way/1192474365,150000,OSM-overpass
TRM-JMB-1712,150 kV,150.0,150,0.064,way/1192474366,150000,OSM-overpass
TRM-JMB-1713,150 kV,150.0,150,0.042,way/1192474367,150000,OSM-overpass
TRM-JMB-1714,150 kV,150.0,150,0.236,way/1192474368,150000,OSM-overpass
TRM-JMB-1715,150 kV,150.0,150,0.079,way/1192474369,150000,OSM-overpass
TRM-JMB-1716,150 kV,150.0,150,0.082,way/1192474370,150000,OSM-overpass
TRM-JMB-1717,150 kV,150.0,150,0.099,way/1192474371,150000,OSM-overpass
TRM-JMB-1718,150 kV,150.0,150,0.078,way/1192474372,150000,OSM-overpass
TRM-JMB-1719,150 kV,150.0,150,0.08,way/1192474373,150000,OSM-overpass
TRM-JMB-1720,70 kV,70.0,70,0.059,way/1192474374,70000,OSM-overpass
TRM-JMB-1721,70 kV,70.0,70,0.061,way/1192474375,70000,OSM-overpass
TRM-JMB-1722,70 kV,70.0,70,0.03,way/1192474376,70000,OSM-overpass
TRM-JMB-1723,70 kV,70.0,70,0.027,way/1192474377,70000,OSM-overpass
TRM-JMB-1724,150 kV,150.0,150,0.041,way/1192474378,150000,OSM-overpass
TRM-JMB-1725,150 kV,150.0,150,0.058,way/1192474379,150000,OSM-overpass
TRM-JMB-1726,150 kV,150.0,150,0.045,way/1192474380,150000,OSM-overpass
TRM-JMB-1727,150 kV,150.0,150,0.045,way/1192474381,150000,OSM-overpass
TRM-JMB-1728,150 kV,150.0,150,24.784,way/1192474383,150000,OSM-overpass
TRM-JMB-1729,150 kV,150.0,150,0.046,way/1192686239,150000,OSM-overpass
TRM-JMB-1730,150 kV,150.0,150,0.047,way/1192686240,150000,OSM-overpass
TRM-JMB-1731,70 kV,70.0,70,0.047,way/1192686243,70000,OSM-overpass
TRM-JMB-1732,70 kV,70.0,70,0.049,way/1192686244,70000,OSM-overpass
TRM-JMB-1733,70 kV,70.0,70,0.051,way/1192686245,70000,OSM-overpass
TRM-JMB-1734,70 kV,70.0,70,0.055,way/1192686246,70000,OSM-overpass
TRM-JMB-1735,70 kV,70.0,70,0.051,way/1192686247,70000,OSM-overpass
TRM-JMB-1736,70 kV,70.0,70,0.05,way/1192686248,70000,OSM-overpass
TRM-JMB-1737,150 kV,150.0,150,0.032,way/1192686252,150000,OSM-overpass
TRM-JMB-1738,150 kV,150.0,150,0.032,way/1192686253,150000,OSM-overpass
TRM-JMB-1739,150 kV,150.0,150,0.026,way/1192952208,150000,OSM-overpass
TRM-JMB-1740,150 kV,150.0,150,0.026,way/1192952209,150000,OSM-overpass
TRM-JMB-1741,150 kV,150.0,150,0.041,way/1192952210,150000,OSM-overpass
TRM-JMB-1742,150 kV,150.0,150,0.044,way/1192952211,150000,OSM-overpass
TRM-JMB-1743,150 kV,150.0,150,0.022,way/1192952212,150000,OSM-overpass
TRM-JMB-1744,150 kV,150.0,150,0.027,way/1192952213,150000,OSM-overpass
TRM-JMB-1745,150 kV,150.0,150,0.042,way/1192952214,150000,OSM-overpass
TRM-JMB-1746,150 kV,150.0,150,0.041,way/1192952215,150000,OSM-overpass
TRM-JMB-1747,150 kV,150.0,150,0.032,way/1192952216,150000,OSM-overpass
TRM-JMB-1748,150 kV,150.0,150,0.018,way/1192952217,150000,OSM-overpass
TRM-JMB-1749,150 kV,150.0,150,0.042,way/1192952218,150000,OSM-overpass
TRM-JMB-1750,150 kV,150.0,150,0.049,way/1192952219,150000,OSM-overpass
TRM-JMB-1751,150 kV,150.0,150,0.016,way/1192952220,150000,OSM-overpass
TRM-JMB-1752,150 kV,150.0,150,0.054,way/1192952221,150000,OSM-overpass
TRM-JMB-1753,150 kV,150.0,150,0.053,way/1192952222,150000,OSM-overpass
TRM-JMB-1754,150 kV,150.0,150,0.04,way/1192952223,150000,OSM-overpass
TRM-JMB-1755,150 kV,150.0,150,0.044,way/1192952224,150000,OSM-overpass
TRM-JMB-1756,150 kV,150.0,150,0.264,way/1192952225,150000,OSM-overpass
TRM-JMB-1757,150 kV,150.0,150,0.038,way/1192952226,150000,OSM-overpass
TRM-JMB-1758,150 kV,150.0,150,0.04,way/1192952227,150000,OSM-overpass
TRM-JMB-1759,150 kV,150.0,150,0.045,way/1192955803,150000,OSM-overpass
TRM-JMB-1760,150 kV,150.0,150,0.046,way/1192955804,150000,OSM-overpass
TRM-JMB-1761,150 kV,150.0,150,0.045,way/1192955805,150000,OSM-overpass
TRM-JMB-1762,150 kV,150.0,150,0.046,way/1192955806,150000,OSM-overpass
TRM-JMB-1763,150 kV,150.0,150,0.064,way/1193119681,150000,OSM-overpass
TRM-JMB-1764,150 kV,150.0,150,0.063,way/1193119682,150000,OSM-overpass
TRM-JMB-1765,150 kV,150.0,150,0.011,way/1193119683,150000,OSM-overpass
TRM-JMB-1766,150 kV,150.0,150,0.01,way/1193119684,150000,OSM-overpass
TRM-JMB-1767,150 kV,150.0,150,1.404,way/1193119686,150000,OSM-overpass
TRM-JMB-1768,150 kV,150.0,150,0.033,way/1193119687,150000,OSM-overpass
TRM-JMB-1769,150 kV,150.0,150,0.031,way/1193119688,150000,OSM-overpass
TRM-JMB-1770,150 kV,150.0,150,0.049,way/1193119689,150000,OSM-overpass
TRM-JMB-1771,150 kV,150.0,150,0.045,way/1193119690,150000,OSM-overpass
TRM-JMB-1772,150 kV,150.0,150,8.76,way/1193312638,150000,OSM-overpass
TRM-JMB-1773,150 kV,150.0,150,3.344,way/1193831013,150000,OSM-overpass
TRM-JMB-1774,500 kV,500.0,500,1.159,way/1193831014,500000,OSM-overpass
TRM-JMB-1775,500 kV,500.0,500,1.154,way/1193831015,500000,OSM-overpass
TRM-JMB-1776,70 kV,70.0,70,0.053,way/1193831016,70000,OSM-overpass
TRM-JMB-1777,150 kV,150.0,150,0.082,way/1193831017,150000,OSM-overpass
TRM-JMB-1778,150 kV,150.0,150,0.086,way/1193831018,150000,OSM-overpass
TRM-JMB-1779,150 kV,150.0,150,0.065,way/1193831020,150000,OSM-overpass
TRM-JMB-1780,150 kV,150.0,150,0.067,way/1193831021,150000,OSM-overpass
TRM-JMB-1781,150 kV,150.0,150,2.984,way/1193831022,150000,OSM-overpass
TRM-JMB-1782,150 kV,150.0,150,14.826,way/1193831023,150000,OSM-overpass
TRM-JMB-1783,70 kV,70.0,70,3.067,way/1194037388,70000,OSM-overpass
TRM-JMB-1784,70 kV,70.0,70,0.054,way/1194037958,70000,OSM-overpass
TRM-JMB-1785,70 kV,70.0,70,0.053,way/1194037959,70000,OSM-overpass
TRM-JMB-1786,150 kV,150.0,150,0.092,way/1194847078,150000,OSM-overpass
TRM-JMB-1787,150 kV,150.0,150,0.088,way/1194847079,150000,OSM-overpass
TRM-JMB-1788,150 kV,150.0,150,0.017,way/1194847080,150000,OSM-overpass
TRM-JMB-1789,150 kV,150.0,150,0.022,way/1194847081,150000,OSM-overpass
TRM-JMB-1790,150 kV,150.0,150,0.021,way/1194847082,150000,OSM-overpass
TRM-JMB-1791,150 kV,150.0,150,0.015,way/1194847083,150000,OSM-overpass
TRM-JMB-1792,70 kV,70.0,70,0.082,way/1194847084,70000,OSM-overpass
TRM-JMB-1793,70 kV,70.0,70,28.41,way/1194847085,70000,OSM-overpass
TRM-JMB-1794,70 kV,70.0,70,0.082,way/1194847086,70000,OSM-overpass
TRM-JMB-1795,70 kV,70.0,70,0.085,way/1194847087,70000,OSM-overpass
TRM-JMB-1796,70 kV,70.0,70,10.774,way/1194847088,70000,OSM-overpass
TRM-JMB-1797,70 kV,70.0,70,0.084,way/1194847089,70000,OSM-overpass
TRM-JMB-1798,70 kV,70.0,70,0.244,way/1194847090,70000,OSM-overpass
TRM-JMB-1799,70 kV,70.0,70,0.342,way/1194847091,70000,OSM-overpass
TRM-JMB-1800,70 kV,70.0,70,0.185,way/1194847092,70000,OSM-overpass
TRM-JMB-1801,70 kV,70.0,70,0.192,way/1194847093,70000,OSM-overpass
TRM-JMB-1802,70 kV,70.0,70,0.498,way/1194847094,70000,OSM-overpass
TRM-JMB-1803,70 kV,70.0,70,2.907,way/1194847095,70000,OSM-overpass
TRM-JMB-1804,70 kV,70.0,70,0.121,way/1194847096,70000,OSM-overpass
TRM-JMB-1805,70 kV,70.0,70,0.11,way/1194847097,70000,OSM-overpass
TRM-JMB-1806,70 kV,70.0,70,0.109,way/1194847098,70000,OSM-overpass
TRM-JMB-1807,70 kV,70.0,70,0.601,way/1194847099,70000,OSM-overpass
TRM-JMB-1808,150 kV,150.0,150,0.027,way/1194847101,150000,OSM-overpass
TRM-JMB-1809,150 kV,150.0,150,0.24,way/1194847102,150000,OSM-overpass
TRM-JMB-1810,150 kV,150.0,150,0.02,way/1194847103,150000,OSM-overpass
TRM-JMB-1811,70 kV,70.0,70,35.357,way/1194848020,70000,OSM-overpass
TRM-JMB-1812,150 kV,150.0,150,0.07,way/1194972514,150000,OSM-overpass
TRM-JMB-1813,150 kV,150.0,150,0.07,way/1194972515,150000,OSM-overpass
TRM-JMB-1814,150 kV,150.0,150,2.806,way/1194972516,150000,OSM-overpass
TRM-JMB-1815,150 kV,150.0,150,0.038,way/1194972517,150000,OSM-overpass
TRM-JMB-1816,150 kV,150.0,150,0.041,way/1194972518,150000,OSM-overpass
TRM-JMB-1817,70 kV,70.0,70,0.05,way/1194972520,70000,OSM-overpass
TRM-JMB-1818,70 kV,70.0,70,0.051,way/1194972521,70000,OSM-overpass
TRM-JMB-1819,70 kV,70.0,70,0.047,way/1195864160,70000,OSM-overpass
TRM-JMB-1820,70 kV,70.0,70,0.048,way/1195864161,70000,OSM-overpass
TRM-JMB-1821,70 kV,70.0,70,0.87,way/1211326164,70000,OSM-overpass
TRM-JMB-1822,70 kV,70.0,70,1.721,way/1211326165,70000,OSM-overpass
TRM-JMB-1823,70 kV,70.0,70,1.048,way/1211326166,70000,OSM-overpass
TRM-JMB-1824,150 kV,150.0,150,3.587,way/1211326167,150000,OSM-overpass
TRM-JMB-1825,150 kV,150.0,150,0.014,way/1211326168,150000,OSM-overpass
TRM-JMB-1826,150 kV,150.0,150,0.013,way/1211326169,150000,OSM-overpass
TRM-JMB-1827,150 kV,150.0,150,0.013,way/1211326170,150000,OSM-overpass
TRM-JMB-1828,150 kV,150.0,150,0.015,way/1211326171,150000,OSM-overpass
TRM-JMB-1829,70 kV,70.0,70,14.632,way/1211326172,70000,OSM-overpass
TRM-JMB-1830,70 kV,70.0,70,1.62,way/1213644627,70000,OSM-overpass
TRM-JMB-1831,150 kV,150.0,150,0.025,way/1213863959,150000,OSM-overpass
TRM-JMB-1832,150 kV,150.0,150,9.089,way/1214101646,150000,OSM-overpass
TRM-JMB-1833,150 kV,150.0,150,1.863,way/1214105026,150000,OSM-overpass
TRM-JMB-1834,150 kV,150.0,150,2.772,way/1216078090,150000,OSM-overpass
TRM-JMB-1835,150 kV,150.0,150,2.336,way/1228322371,150000,OSM-overpass
TRM-JMB-1836,150 kV,150.0,150,20.622,way/1228686642,150000,OSM-overpass
TRM-JMB-1837,150 kV,150.0,150,0.04,way/1228686643,150000,OSM-overpass
TRM-JMB-1838,150 kV,150.0,150,0.038,way/1228686644,150000,OSM-overpass
TRM-JMB-1839,150 kV,150.0,150,0.038,way/1228686645,150000,OSM-overpass
TRM-JMB-1840,150 kV,150.0,150,0.04,way/1228686646,150000,OSM-overpass
TRM-JMB-1841,150 kV,150.0,150,1.699,way/1229954307,150000,OSM-overpass
TRM-JMB-1842,70 kV,70.0,70,1.006,way/1231599797,70000,OSM-overpass
TRM-JMB-1843,70 kV,70.0,70,0.269,way/1231599798,70000,OSM-overpass
TRM-JMB-1844,500 kV,500.0,500,0.061,way/1231721768,500000,OSM-overpass
TRM-JMB-1845,500 kV,500.0,500,0.061,way/1231721769,500000,OSM-overpass
TRM-JMB-1846,500 kV,500.0,500,0.07,way/1231721770,500000,OSM-overpass
TRM-JMB-1847,500 kV,500.0,500,0.068,way/1231721771,500000,OSM-overpass
TRM-JMB-1848,500 kV,500.0,500,0.34,way/1231721772,500000,OSM-overpass
TRM-JMB-1849,500 kV,500.0,500,0.067,way/1231721773,500000,OSM-overpass
TRM-JMB-1850,500 kV,500.0,500,11.01,way/1231721774,500000,OSM-overpass
TRM-JMB-1851,500 kV,500.0,500,19.116,way/1231721775,500000,OSM-overpass
TRM-JMB-1852,150 kV,150.0,150,0.044,way/1231721776,150000,OSM-overpass
TRM-JMB-1853,150 kV,150.0,150,0.047,way/1231721777,150000,OSM-overpass
TRM-JMB-1854,150 kV,150.0,150,0.047,way/1231721778,150000,OSM-overpass
TRM-JMB-1855,150 kV,150.0,150,0.044,way/1231721779,150000,OSM-overpass
TRM-JMB-1856,150 kV,150.0,150,2.453,way/1231721780,150000,OSM-overpass
TRM-JMB-1857,500 kV,500.0,500,2.474,way/1235794077,500000,OSM-overpass
TRM-JMB-1858,150 kV,150.0,150,9.559,way/1236957648,150000,OSM-overpass
TRM-JMB-1859,150 kV,150.0,150,0.076,way/1249942927,150000,OSM-overpass
TRM-JMB-1860,150 kV,150.0,150,0.071,way/1249942928,150000,OSM-overpass
TRM-JMB-1861,150 kV,150.0,150,0.071,way/1249942929,150000,OSM-overpass
TRM-JMB-1862,150 kV,150.0,150,0.076,way/1249942930,150000,OSM-overpass
TRM-JMB-1863,150 kV,150.0,150,3.81,way/1249942931,150000,OSM-overpass
TRM-JMB-1864,150 kV,150.0,150,0.049,way/1249943029,150000,OSM-overpass
TRM-JMB-1865,150 kV,150.0,150,0.05,way/1249943030,150000,OSM-overpass
TRM-JMB-1866,70 kV,70.0,70,9.987,way/1257409833,70000,OSM-overpass
TRM-JMB-1867,500 kV,500.0,500,0.078,way/1278240552,500000,OSM-overpass
TRM-JMB-1868,500 kV,500.0,500,0.079,way/1278240553,500000,OSM-overpass
TRM-JMB-1869,500 kV,500.0,500,0.099,way/1278240554,500000,OSM-overpass
TRM-JMB-1870,500 kV,500.0,500,0.097,way/1278240555,500000,OSM-overpass
TRM-JMB-1871,150 kV,150.0,150,0.331,way/1278240556,150000,OSM-overpass
TRM-JMB-1872,150 kV,150.0,150,0.343,way/1278240557,150000,OSM-overpass
TRM-JMB-1873,150 kV,150.0,150,0.03,way/1286069322,150000,OSM-overpass
TRM-JMB-1874,150 kV,150.0,150,0.028,way/1286069323,150000,OSM-overpass
TRM-JMB-1875,500 kV,500.0,500,1.092,way/1287933065,500000,OSM-overpass
TRM-JMB-1876,500 kV,500.0,500,1.65,way/1287933066,500000,OSM-overpass
TRM-JMB-1877,150 kV,150.0,150,0.721,way/1287933067,150000,OSM-overpass
TRM-JMB-1878,150 kV,150.0,150,1.615,way/1287933068,150000,OSM-overpass
TRM-JMB-1879,150 kV,150.0,150,0.159,way/1293543162,150000,OSM-overpass
TRM-JMB-1880,150 kV,150.0,150,0.187,way/1293543163,150000,OSM-overpass
TRM-JMB-1881,150 kV,150.0,150,0.51,way/1293543164,150000,OSM-overpass
TRM-JMB-1882,150 kV,150.0,150,10.275,way/1302450300,150000,OSM-overpass
TRM-JMB-1883,150 kV,150.0,150,0.017,way/1302450302,150000,OSM-overpass
TRM-JMB-1884,150 kV,150.0,150,0.018,way/1302450303,150000,OSM-overpass
TRM-JMB-1885,150 kV,150.0,150,1.323,way/1303837142,150000,OSM-overpass
TRM-JMB-1886,150 kV,150.0,150,0.037,way/1303900280,150000,OSM-overpass
TRM-JMB-1887,150 kV,150.0,150,0.26,way/1303900739,150000,OSM-overpass
TRM-JMB-1888,150 kV,150.0,150,0.054,way/1303903254,150000,OSM-overpass
TRM-JMB-1889,500 kV,500.0,500,0.135,way/1304026364,500000,OSM-overpass
TRM-JMB-1890,500 kV,500.0,500,0.137,way/1304026365,500000,OSM-overpass
TRM-JMB-1891,150 kV,150.0,150,0.114,way/1305446167,150000,OSM-overpass
TRM-JMB-1892,150 kV,150.0,150,0.198,way/1305446168,150000,OSM-overpass
TRM-JMB-1893,150 kV,150.0,150,0.169,way/1305446169,150000,OSM-overpass
TRM-JMB-1894,150 kV,150.0,150,0.157,way/1305446170,150000,OSM-overpass
TRM-JMB-1895,150 kV,150.0,150,0.077,way/1305446171,150000,OSM-overpass
TRM-JMB-1896,150 kV,150.0,150,0.044,way/1305446172,150000,OSM-overpass
TRM-JMB-1897,150 kV,150.0,150,0.061,way/1308364829,150000,OSM-overpass
TRM-JMB-1898,150 kV,150.0,150,2.497,way/1308723740,150000,OSM-overpass
TRM-JMB-1899,150 kV,150.0,150,0.029,way/1308726469,150000,OSM-overpass
TRM-JMB-1900,150 kV,150.0,150,0.03,way/1308726470,150000,OSM-overpass
TRM-JMB-1901,150 kV,150.0,150,0.028,way/1308726471,150000,OSM-overpass
TRM-JMB-1902,150 kV,150.0,150,0.03,way/1308726472,150000,OSM-overpass
TRM-JMB-1903,150 kV,150.0,150,0.8,way/1308726473,150000,OSM-overpass
TRM-JMB-1904,150 kV,150.0,150,0.036,way/1308726474,150000,OSM-overpass
TRM-JMB-1905,150 kV,150.0,150,0.035,way/1308726475,150000,OSM-overpass
TRM-JMB-1906,150 kV,150.0,150,0.031,way/1308726476,150000,OSM-overpass
TRM-JMB-1907,150 kV,150.0,150,0.033,way/1308726477,150000,OSM-overpass
TRM-JMB-1908,150 kV,150.0,150,0.765,way/1308726478,150000,OSM-overpass
TRM-JMB-1909,150 kV,150.0,150,0.427,way/1308726479,150000,OSM-overpass
TRM-JMB-1910,150 kV,150.0,150,0.023,way/1308726480,150000,OSM-overpass
TRM-JMB-1911,150 kV,150.0,150,0.023,way/1308726481,150000,OSM-overpass
TRM-JMB-1912,150 kV,150.0,150,0.766,way/1308726482,150000,OSM-overpass
TRM-JMB-1913,150 kV,150.0,150,0.046,way/1311582621,150000,OSM-overpass
TRM-JMB-1914,70 kV,70.0,70,0.043,way/1311582622,70000,OSM-overpass
TRM-JMB-1915,70 kV,70.0,70,0.047,way/1311582623,70000,OSM-overpass
TRM-JMB-1916,150 kV,150.0,150,0.042,way/1311582624,150000,OSM-overpass
TRM-JMB-1917,150 kV,150.0,150,0.032,way/1311582625,150000,OSM-overpass
TRM-JMB-1918,150 kV,150.0,150,0.032,way/1311582626,150000,OSM-overpass
TRM-JMB-1919,150 kV,150.0,150,5.38,way/1313920100,150000,OSM-overpass
TRM-JMB-1920,150 kV,150.0,150,0.053,way/1313920101,150000,OSM-overpass
TRM-JMB-1921,150 kV,150.0,150,0.044,way/1313920102,150000,OSM-overpass
TRM-JMB-1922,150 kV,150.0,150,0.074,way/1313920319,150000,OSM-overpass
TRM-JMB-1923,150 kV,150.0,150,0.263,way/1313920320,150000,OSM-overpass
TRM-JMB-1924,150 kV,150.0,150,0.031,way/1314003904,150000,OSM-overpass
TRM-JMB-1925,150 kV,150.0,150,0.03,way/1314003905,150000,OSM-overpass
TRM-JMB-1926,70 kV,70.0,70,0.019,way/1314006096,70000,OSM-overpass
TRM-JMB-1927,70 kV,70.0,70,0.021,way/1314006099,70000,OSM-overpass
TRM-JMB-1928,150 kV,150.0,150,0.042,way/1314372457,150000,OSM-overpass
TRM-JMB-1929,150 kV,150.0,150,0.04,way/1314372458,150000,OSM-overpass
TRM-JMB-1930,150 kV,150.0,150,0.034,way/1314372459,150000,OSM-overpass
TRM-JMB-1931,150 kV,150.0,150,0.03,way/1314372460,150000,OSM-overpass
TRM-JMB-1932,150 kV,150.0,150,1.964,way/1314372461,150000,OSM-overpass
TRM-JMB-1933,150 kV,150.0,150,0.57,way/1314372466,150000,OSM-overpass
TRM-JMB-1934,150 kV,150.0,150,0.019,way/1314373274,150000,OSM-overpass
TRM-JMB-1935,150 kV,150.0,150,0.025,way/1314373275,150000,OSM-overpass
TRM-JMB-1936,150 kV,150.0,150,0.025,way/1314373276,150000,OSM-overpass
TRM-JMB-1937,150 kV,150.0,150,5.644,way/1314373277,150000,OSM-overpass
TRM-JMB-1938,150 kV,150.0,150,0.027,way/1314373278,150000,OSM-overpass
TRM-JMB-1939,150 kV,150.0,150,0.029,way/1314443980,150000,OSM-overpass
TRM-JMB-1940,150 kV,150.0,150,0.034,way/1314443981,150000,OSM-overpass
TRM-JMB-1941,150 kV,150.0,150,0.031,way/1314443982,150000,OSM-overpass
TRM-JMB-1942,150 kV,150.0,150,0.033,way/1314443983,150000,OSM-overpass
TRM-JMB-1943,150 kV,150.0,150,17.748,way/1314443984,150000,OSM-overpass
TRM-JMB-1944,150 kV,150.0,150,1.318,way/1314444808,150000,OSM-overpass
TRM-JMB-1945,150 kV,150.0,150,0.039,way/1314660151,150000,OSM-overpass
TRM-JMB-1946,150 kV,150.0,150,0.044,way/1314660152,150000,OSM-overpass
TRM-JMB-1947,150 kV,150.0,150,0.022,way/1314670120,150000,OSM-overpass
TRM-JMB-1948,150 kV,150.0,150,0.031,way/1314670121,150000,OSM-overpass
TRM-JMB-1949,150 kV,150.0,150,0.022,way/1314670122,150000,OSM-overpass
TRM-JMB-1950,150 kV,150.0,150,0.024,way/1314670123,150000,OSM-overpass
TRM-JMB-1951,70 kV,70.0,70,0.036,way/1314883397,70000,OSM-overpass
TRM-JMB-1952,70 kV,70.0,70,0.037,way/1314883398,70000,OSM-overpass
TRM-JMB-1953,70 kV,70.0,70,3.272,way/1314883399,70000,OSM-overpass
TRM-JMB-1954,150 kV,150.0,150,0.035,way/1314905379,150000,OSM-overpass
TRM-JMB-1955,150 kV,150.0,150,28.237,way/1314905380,150000,OSM-overpass
TRM-JMB-1956,150 kV,150.0,150,0.035,way/1314905382,150000,OSM-overpass
TRM-JMB-1957,150 kV,150.0,150,0.052,way/1314926039,150000,OSM-overpass
TRM-JMB-1958,150 kV,150.0,150,0.053,way/1314926040,150000,OSM-overpass
TRM-JMB-1959,150 kV,150.0,150,0.048,way/1314926041,150000,OSM-overpass
TRM-JMB-1960,150 kV,150.0,150,0.049,way/1314926042,150000,OSM-overpass
TRM-JMB-1961,150 kV,150.0,150,0.229,way/1314926043,150000,OSM-overpass
TRM-JMB-1962,150 kV,150.0,150,6.588,way/1315382670,150000,OSM-overpass
TRM-JMB-1963,150 kV,150.0,150,0.058,way/1315382671,150000,OSM-overpass
TRM-JMB-1964,150 kV,150.0,150,0.056,way/1315382672,150000,OSM-overpass
TRM-JMB-1965,150 kV,150.0,150,0.042,way/1315382673,150000,OSM-overpass
TRM-JMB-1966,150 kV,150.0,150,0.041,way/1315382674,150000,OSM-overpass
TRM-JMB-1967,150 kV,150.0,150,0.02,way/1316486773,150000,OSM-overpass
TRM-JMB-1968,150 kV,150.0,150,0.02,way/1316486776,150000,OSM-overpass
TRM-JMB-1969,150 kV,150.0,150,0.036,way/1316486777,150000,OSM-overpass
TRM-JMB-1970,150 kV,150.0,150,0.025,way/1316486778,150000,OSM-overpass
TRM-JMB-1971,500 kV,500.0,500,0.098,way/1316928292,500000,OSM-overpass
