id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-SUMATRA-T-0248,Puruk Cahu — Kuala Kurun,Puruk Cahu,Kuala Kurun,150,New,2,SUTT,94.0,2025,Construction,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0249,Pangkalan Bun — PT KLM,Pangkalan Bun,PT KLM,150,New,2,SUTT,22.0,2025,Construction,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0250,Sebabi — Inc 2 phi (Pangkalan Banteng - Sampit),Sebabi,Inc 2 phi (Pangkalan Banteng - Sampit),150,New,4,SUTT,1.0,2027,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0251,Kalseltengtimra-5 (PLTS+BESS) 100 MW — GI Eksisting / Baru Sistem Kalseltengtimra,Kalseltengtimra-5 (PLTS+BESS) 100 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0252,Sudan — Add Inc 2 phi,Sudan,Add Inc 2 phi,150,New,2,SUTT,1.0,2029,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0253,PLTU Kalselteng 3 — Kasongan,PLTU Kalselteng 3,Kasongan,150,New,2,SUTT,40.0,2029,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0254,Buntok — Tamiang Layang,Buntok,Tamiang Layang,150,New,2,SUTT,92.0,2030,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0255,Amuntai — Tamiang Layang,Amuntai,Tamiang Layang,150,New,2,SUTT,81.0,2030,Planned,Lampung,sumatra,767,Tabel A13.12
RUPTL-SUMATRA-T-0256,Timpah — Inc 2 phi (Buntok- Palangkaraya),Timpah,Inc 2 phi (Buntok- Palangkaraya),150,New,4,SUTT,1.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-T-0257,Buntok — Palangkaraya,Buntok,Palangkaraya,150,New,2,SUTT,300.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-T-0258,PLTU MT Hybrid Kalselteng 4 — GI Eksisting / Baru Sistem Kalseltengtimra,PLTU MT Hybrid Kalselteng 4,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,2032,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-T-0259,Kotabaru II — Kasongan,Kotabaru II,Kasongan,150,New,2,SUTT,486.0,2033,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-T-0260,PLTG / GU Kalteng — Pangkalan Bun,PLTG / GU Kalteng,Pangkalan Bun,150,New,2,SUTT,26.0,2027,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-T-0261,GI PLTGU Kaltim -1 — GI 150 kV Sisipan Sanga-sanga - Bukuan,GI PLTGU Kaltim -1,GI 150 kV Sisipan Sanga-sanga - Bukuan,150,New,2,SUTT,17.0,2027,Planned,Lampung,sumatra,778,Tabel A14.9
RUPTL-SUMATRA-T-0262,GITET KFI — GITET Embalut,GITET KFI,GITET Embalut,500,New,2,SUTET,90.0,2031,Planned,Lampung,sumatra,778,Tabel A14.9
RUPTL-SUMATRA-T-0263,GITET KFI — GITET Balikpapan,GITET KFI,GITET Balikpapan,500,New,2,SUTET,157.0,2031,Planned,Lampung,sumatra,778,Tabel A14.9
RUPTL-SUMATRA-T-0264,Inc 2 Phi (Kariangau- Petung) — Tempadung,Inc 2 Phi (Kariangau- Petung),Tempadung,150,New,4,SUTT,4.0,2025,Construction,Lampung,sumatra,785,Tabel A14.16
RUPTL-SUMATRA-T-0265,Tempadung — MMP,Tempadung,MMP,150,New,2,SUTT,6.0,2025,Construction,Lampung,sumatra,785,Tabel A14.16
RUPTL-SUMATRA-T-0266,Tanjung Redeb — Talisayan,Tanjung Redeb,Talisayan,150,New,2,SUTT,210.0,2025,Construction,Lampung,sumatra,785,Tabel A14.16
RUPTL-SUMATRA-T-0267,Talisayan — Maloy,Talisayan,Maloy,150,New,2,SUTT,234.0,2025,Construction,Lampung,sumatra,785,Tabel A14.16
RUPTL-SUMATRA-T-0268,Bontang Lestari (ex Bontang Koala) — Inc 2 Phi (PLTU Kaltim 2 (FTP 2) - Bontang),Bontang Lestari (ex Bontang Koala),Inc 2 Phi (PLTU Kaltim 2 (FTP 2) - Bontang),150,New,4,SUTT,10.0,2025,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0269,PLTS IKN — GIS 4 IKN KIPP / Sepaku,PLTS IKN,GIS 4 IKN KIPP / Sepaku,150,New,2,SKTT,26.0,2026,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0270,Tanah Grogot — Sei Durian,Tanah Grogot,Sei Durian,150,New,2,SUTT,140.0,2026,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0271,Muara Wahau — Sangatta,Muara Wahau,Sangatta,150,New,2,SUTT,256.0,2026,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0272,Samboja — Inc 2 Phi (Karangjoang- Harapan Baru),Samboja,Inc 2 Phi (Karangjoang- Harapan Baru),150,New,4,SUTT,8.0,2026,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0273,Sambutan — PLTGU Kaltim-1,Sambutan,PLTGU Kaltim-1,150,New,2,SUTT,30.0,2026,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0274,PLTGU Kaltim-1 — KFI,PLTGU Kaltim-1,KFI,150,New,2,SUTT,10.0,2026,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0275,Melak — Kotabangun,Melak,Kotabangun,150,New,2,SUTT,334.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0276,Kuaro — Tx Kuaro,Kuaro,Tx Kuaro,150,New,2,SUTT,280.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0277,Tx Kuaro — GIS 4 IKN KIPP / Sepaku,Tx Kuaro,GIS 4 IKN KIPP / Sepaku,150,New,2,SKTT,6.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0278,Tenggarong / Bukit Biru — GI 1 K-IKN,Tenggarong / Bukit Biru,GI 1 K-IKN,150,New,2,SUTT,126.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0279,Embalut — Tengkawang,Embalut,Tengkawang,150,,2,SUTT,32.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0280,Tengkawang — Harapan Baru,Tengkawang,Harapan Baru,150,,2,SUTT,16.6,2027,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0281,GIS 4 IKN KIPP / Sepaku — GI 1 K-IKN,GIS 4 IKN KIPP / Sepaku,GI 1 K-IKN,150,New,2,SKTT,44.0,2027,Committed,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0282,Embalut — Bukit Biru,Embalut,Bukit Biru,150,,2,SUTT,40.0,2027,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0283,Kalseltengtimra -1 (PLTS+BESS) 50 MW — GI Eksisting / Baru Sistem Kalseltengtimra,Kalseltengtimra -1 (PLTS+BESS) 50 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,2027,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0284,GI PLTGU Kaltim-1 — GI 150 kV Sisipan Sanga- sanga - Bukuan,GI PLTGU Kaltim-1,GI 150 kV Sisipan Sanga- sanga - Bukuan,150,New,2,SUTT,17.0,2027,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0285,Tanjung Redeb — PLTG / GU Kaltara / Kaltimra,Tanjung Redeb,PLTG / GU Kaltara / Kaltimra,150,New,2,SUTT,30.0,2027,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0286,PLTMG Bangkanai — Melak,PLTMG Bangkanai,Melak,150,New,2,SUTT,210.0,2028,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0287,Sepaso — Inc 2 phi (Sanggata- Maloy),Sepaso,Inc 2 phi (Sanggata- Maloy),150,New,4,SUTT,2.0,2028,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0288,BWP 9 — Inc 2 phi (Senipah-Muara Jawa),BWP 9,Inc 2 phi (Senipah-Muara Jawa),150,New,4,SUTT,1.0,2028,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0289,GI 1 K-IKN — GI 2 K-IKN,GI 1 K-IKN,GI 2 K-IKN,150,New,2,SUTT,21.6,2028,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0290,Kalseltengtimra -2 (PLTS+BESS) 150 MW — GI Eksisting / Baru Sistem Kalseltengtimra,Kalseltengtimra -2 (PLTS+BESS) 150 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,786,
RUPTL-SUMATRA-T-0291,Manggarsari — New Balikpapan,Manggarsari,New Balikpapan,150,,2,SUTT,24.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0292,New Balikpapan — Balikpapan (Eks. GIS Balikpapan),New Balikpapan,Balikpapan (Eks. GIS Balikpapan),150,New,2,SKTT,20.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0293,Samarinda (Ex.GIS) — New Samarinda,Samarinda (Ex.GIS),New Samarinda,150,New,2,SKTT,30.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0294,GIS 3 KIPP — GIS 4 IKN KIPP / Sepaku,GIS 3 KIPP,GIS 4 IKN KIPP / Sepaku,150,New,2,SKTT,7.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0295,GIS 3 KIPP — Tx 4,GIS 3 KIPP,Tx 4,150,New,2,SKTT,12.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0296,Tx 4 — GI 1 K-IKN,Tx 4,GI 1 K-IKN,150,New,2,SUTT,12.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0297,GIS 3 KIPP — PLTS IKN,GIS 3 KIPP,PLTS IKN,150,New,2,SKTT,20.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0298,PLTS Kalseltengtimra (Kuota) Tersebar 30 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTS Kalseltengtimra (Kuota) Tersebar 30 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,2030,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0299,Kalseltengtimra -4 (PLTS+BESS) 50 MW — GI Eksisting / Baru Sistem Kalseltengtimra,Kalseltengtimra -4 (PLTS+BESS) 50 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0300,GITET Embalut — GITET IKN 1,GITET Embalut,GITET IKN 1,500,New,2,SUTET,150.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0301,GITET IKN 1 — GITET Balikpapan,GITET IKN 1,GITET Balikpapan,500,New,2,SUTET,150.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0302,Industri (Coastal Road) — Petung (Coastal Road),Industri (Coastal Road),Petung (Coastal Road),150,New,2,SUTT,90.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0303,New Balikpapan — Industri,New Balikpapan,Industri,150,,2,SUTT,22.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0304,GITET KFI — GITET Embalut,GITET KFI,GITET Embalut,500,New,2,SUTET,90.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0305,GITET KFI — GITET Balikpapan,GITET KFI,GITET Balikpapan,500,New,2,SUTET,157.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0306,Melak — Ujoh Bilang,Melak,Ujoh Bilang,150,New,2,SUTT,150.0,2031,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0307,GI Maloy — PT Ganda Alam Makmur,GI Maloy,PT Ganda Alam Makmur,150,New,2,SUTT,15.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0308,Bangkanai — PT Manoor Bulan Lestari (MBL),Bangkanai,PT Manoor Bulan Lestari (MBL),150,New,2,SUTT,28.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0309,Melak — PT Indo Tambangraya Megah,Melak,PT Indo Tambangraya Megah,150,New,2,SUTT,12.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0310,Bontang — PT Badak,Bontang,PT Badak,150,New,2,SUTT,14.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0311,Kembang Janggut — Kotabangun,Kembang Janggut,Kotabangun,150,New,2,SUTT,190.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0312,Kembang Janggut — Muara Bengkal,Kembang Janggut,Muara Bengkal,150,New,2,SUTT,200.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0313,Muara Bengkal — Muara Wahau,Muara Bengkal,Muara Wahau,150,New,2,SUTT,240.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0314,PLTA Tabang 1 — Kembang Janggut,PLTA Tabang 1,Kembang Janggut,150,New,2,SUTT,160.0,2032,Planned,Lampung,sumatra,787,
RUPTL-SUMATRA-T-0315,Muara Wahau — Tanjung Redeb,Muara Wahau,Tanjung Redeb,150,New,2,SUTT,304.0,2032,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0316,Tanjung Redeb — Tanjung Batu (Derawan),Tanjung Redeb,Tanjung Batu (Derawan),150,New,2,SUTT,100.0,2032,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0317,PLTA Kelai — Inc 2 Phi (Muara Wahau - Tanjung Redeb),PLTA Kelai,Inc 2 Phi (Muara Wahau - Tanjung Redeb),150,New,4,SUTT,6.0,2032,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0318,PLTA Kelai 2 — PLTA Kelai,PLTA Kelai 2,PLTA Kelai,150,New,2,SUTT,42.0,2032,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0319,PLTS Kalseltengtimra (Kuota) Tersebar 50 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTS Kalseltengtimra (Kuota) Tersebar 50 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,2033,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0320,PLTA Kalseltengtimra (Kuota) Tersebar 125 MW — GI Eksisting / Baru Sistem Kalseltengtimra*,PLTA Kalseltengtimra (Kuota) Tersebar 125 MW,GI Eksisting / Baru Sistem Kalseltengtimra*,150,New,4,SUTT,20.0,2034,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0321,GI 3 K-IKN — Inc 2 Phi (Bukit Biru - GI 1 K- IKN),GI 3 K-IKN,Inc 2 Phi (Bukit Biru - GI 1 K- IKN),150,New,4,SUTT,4357.2,2034,Planned,Lampung,sumatra,788,Tabel A14.19
RUPTL-SUMATRA-T-0322,Tanjung Selor — Tidang Pale,Tanjung Selor,Tidang Pale,150,New,2,SUTT,226.0,2025,Construction,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0323,Sekatak — Inc 2 phi (Tanjung Selor – Tidung Pale),Sekatak,Inc 2 phi (Tanjung Selor – Tidung Pale),150,New,4,SUTT,4.0,2026,Committed,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0324,Sekatak — Landing Point Apas Payau,Sekatak,Landing Point Apas Payau,150,New,2,SUTT,112.0,2026,Committed,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0325,Landing Point Apas Payau — Landing Point Juata,Landing Point Apas Payau,Landing Point Juata,150,New,2,SKLT,4.4,2026,Committed,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0326,Landing Point Juata — Tarakan,Landing Point Juata,Tarakan,150,New,2,SUTT,40.0,2026,Committed,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0327,Inc 2 Phi (L.Point Juata - Tarakan) — PLTMG Tarakan,Inc 2 Phi (L.Point Juata - Tarakan),PLTMG Tarakan,150,New,4,SUTT,2.0,2027,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0328,Landing Point Tinabasan — Landing Point Nunukan,Landing Point Tinabasan,Landing Point Nunukan,150,New,2,SKLT,8.8,2028,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0329,Malinau — Landing Point Tinabasan,Malinau,Landing Point Tinabasan,150,New,2,SUTT,342.0,2028,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0330,Landing Point Nunukan — Nunukan,Landing Point Nunukan,Nunukan,150,New,2,SUTT,12.0,2028,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0331,Kalseltengtimra-3 (PLTS+BESS) 150 MW — GI Eksisting / Baru Sistem Kalseltengtimra,Kalseltengtimra-3 (PLTS+BESS) 150 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0332,GITET Kaltara — GITET TJ. Selor,GITET Kaltara,GITET TJ. Selor,500,New,2,SUTET,80.0,2031,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0333,GITET TJ. Selor — GITET Embalut,GITET TJ. Selor,GITET Embalut,500,New,2,SUTET,760.0,2031,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0334,PLTA Kalseltengtimra (Kuota) Tersebar 300 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTA Kalseltengtimra (Kuota) Tersebar 300 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,20.0,2031,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0335,PLTA Kalseltengtimra — GI Eksisting / Baru,PLTA Kalseltengtimra,GI Eksisting / Baru,150,New,2,SUTT,20.0,2031,Planned,Lampung,sumatra,806,Tabel A15.12
RUPTL-SUMATRA-T-0336,Sebuku — Inc 2 phi (Malinau - Nunukan),Sebuku,Inc 2 phi (Malinau - Nunukan),150,New,4,SUTT,2.0,2032,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0337,PLTA Kalseltengtimra (Kuota) Tersebar 200 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTA Kalseltengtimra (Kuota) Tersebar 200 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,20.0,,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0338,Sei Menggaris — Tidang Pale,Sei Menggaris,Tidang Pale,150,New,2,SUTT,164.0,2033,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0339,PLTA Kalseltengtimra (Kuota) Tersebar 200 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTA Kalseltengtimra (Kuota) Tersebar 200 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,20.0,,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0340,Sei Menggaris — Landing Point Sei Menggaris,Sei Menggaris,Landing Point Sei Menggaris,150,New,2,SUTT,69.0,2034,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0341,Landing Point Seimenggaris — Landing Point Nunukan 2,Landing Point Seimenggaris,Landing Point Nunukan 2,150,New,2,SKLT,8.8,2034,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0342,GITET Tanjung Selor — Sabah,GITET Tanjung Selor,Sabah,275,New,2,SUTET,464.0,2034,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0343,Landing Point Nunukan 2 — Nunukan,Landing Point Nunukan 2,Nunukan,150,New,2,SUTT,12.0,2034,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0344,PLTS Kalseltengtimra (Kuota) Tersebar 50 MW — GI Eksisting / Baru Sistem Kalseltengtimra,PLTS Kalseltengtimra (Kuota) Tersebar 50 MW,GI Eksisting / Baru Sistem Kalseltengtimra,150,New,2,SUTT,10.0,2034,Planned,Lampung,sumatra,807,Tabel A15.15
RUPTL-SUMATRA-T-0345,PLTA Kalseltengtimra (Kuota) Tersebar 400 MW Jumlah — GI Eksisting / Baru Sistem Kalseltengtimra,PLTA Kalseltengtimra (Kuota) Tersebar 400 MW Jumlah,GI Eksisting / Baru Sistem Kalseltengtimra,500,New,2,SUTET,1867.0,2032,Planned,Lampung,sumatra,807,Tabel A15.15
